"","mean_beta","sigma_beta","outlier_rand","max_inf_rand","time_max_rand","outlier_mean","max_inf_mean","time_max_mean","diff_outl","diff_inf"
"936",0.000119918133914707,8.98501462378696e-06,-2.00857547412459,100,0,-2.00857539008371,100,0,0,0
"937",5.44337959657335e-05,0.0295475408220227,-2.01054781437689,100,0,-2.01054781437689,100,0,0,0
"938",0.00258305463993724,4.18543272037919,-2.00982745302158,100,0,-2.00982745302158,100,0,0,0
"939",0.000254675275543982,0.00350334757115898,-2.00841769680842,100,0,-2.00836216051117,100,0,0,0
"940",0.046557493268925,1.44610363253568e-05,-1.49661971995486,100,0,-1.4966212912563,100,0,0,0
"941",4.12327317607055e-06,0.000938116811782585,-2.00971759404061,100,0,-2.00971759404061,100,0,0,0
"942",6.11019136653945e-08,2.12878369149915,-2.01024250459686,100,0,-2.01024250459686,100,0,0,0
"943",4.94638324489805,2.24463256901637e-26,51.678290649532,84841.7249351546,0,51.678290649532,84841.7249351546,0,0,0
"944",3.94722789419373e-18,2.6110531385358,-2.00981541616059,100,0,-2.00981541616059,100,0,0,0
"945",2.05600079531408e-06,3.23598892556493e-18,-2.01031992653464,100,0,-2.01031992653464,100,0,0,0
"946",0.0970381894428358,2.20859170768902e-23,-0.94438118420768,100,0,-0.94438118420768,100,0,0,0
"947",3.93071471426526e-11,9.29427859891014e-06,-2.01015373396997,100,0,-2.01015373396997,100,0,0,0
"948",1.92159977384218e-20,0.000857167527164264,-2.00976010396168,100,0,-2.00976010396168,100,0,0,0
"949",2.20624873100482e-07,1.4972566135071e-16,-2.00946542720716,100,0,-2.00946542720716,100,0,0,0
"950",7.95526062671866e-08,2.38372126956321e-25,-2.0100404855746,100,0,-2.0100404855746,100,0,0,0
"951",2.12272232203374e-15,0.938262048902292,-2.00959503193159,100,0,-2.00959503193159,100,0,0,0
"952",4.86850012438269e-17,3.8226981051348e-17,-2.01019874505539,100,0,-2.01019874505539,100,0,0,0
"953",0.680824272689245,0.0215930674739059,5.36085388895443,34839.4862152021,0,5.36098883343049,34895.7949214624,0,0,0
"954",4.80415481218362e-05,8.04819150374202,-2.01016777336393,100,0,-2.01016777336393,100,0,0,0
"955",0.0255403012291064,4.81254050080363e-23,-1.73013678934877,100,0,-1.73013678934877,100,0,0,0
"956",1.48787305235482,5.93751701904074e-11,14.3298585407476,60957.1304870484,0,14.3298585407592,60957.1304870612,0,0,0
